Time,pos x,pos y,pos z,vel,heading,ang vel z,lin acc x,lin acc y
95.850001428,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0013500186141754966,-135.39187622070312,-0.005929009523242712,-0.0007309980574063957,0.0015931128291413188
95.850001428,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0013500186141754966,-135.39187622070312,-0.005929009523242712,-0.0007309980574063957,0.0015931128291413188
95.900001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0015393918674817542,-135.39187622070312,-0.005912207067012787,0.001654498977586627,-0.0008742808131501079
95.900001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0015393918674817542,-135.39187622070312,-0.005912207067012787,0.001654498977586627,-0.0008742808131501079
95.900001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0015393918674817542,-135.39187622070312,-0.005912207067012787,0.001654498977586627,-0.0008742808131501079
95.950001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001474074691941496,-135.3924560546875,-0.005814467091113329,0.0018319389782845974,-0.0012562483316287398
95.950001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001474074691941496,-135.3924560546875,-0.005814467091113329,0.0018319389782845974,-0.0012562483316287398
95.950001429,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001474074691941496,-135.3924560546875,-0.005814467091113329,0.0018319389782845974,-0.0012562483316287398
96.00000143,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001779360398359131,-135.3924560546875,-0.005575841758400202,-0.00017350685084238648,-0.000670984445605427
96.00000143,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001779360398359131,-135.3924560546875,-0.005575841758400202,-0.00017350685084238648,-0.000670984445605427
96.00000143,-704.3505859375,-3593.20458984375,364.2859802246094,-0.001779360398359131,-135.3924560546875,-0.005575841758400202,-0.00017350685084238648,-0.000670984445605427
96.050001431,-704.3505859375,-3593.20458984375,364.2859802246094,0.0,-135.3924560546875,0.0,-0.002557547762989998,0.0015435665845870972
96.050001431,-704.3505859375,-3593.20458984375,364.2859802246094,0.0,-135.3924560546875,0.0,-0.002557547762989998,0.0015435665845870972
96.050001431,-704.3505859375,-3593.20458984375,364.2859802246094,0.0,-135.3924560546875,0.0,-0.002557547762989998,0.0015435665845870972
96.100001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.00040314323086931836,-135.39321899414062,-0.006040804088115692,0.0007257759571075439,-0.000388860673410818
96.100001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.00040314323086931836,-135.39321899414062,-0.006040804088115692,0.0007257759571075439,-0.000388860673410818
96.100001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.00040314323086931836,-135.39321899414062,-0.006040804088115692,0.0007257759571075439,-0.000388860673410818
96.150001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0003721353568835184,-135.3935546875,-0.005576123483479023,0.004230392165482044,-0.0032842636574059725
96.150001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0003721353568835184,-135.3935546875,-0.005576123483479023,0.004230392165482044,-0.0032842636574059725
96.150001432,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0003721353568835184,-135.3935546875,-0.005576123483479023,0.004230392165482044,-0.0032842636574059725
96.200001433,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0006020949076628312,-135.3935546875,-0.006138338707387447,-0.0012284645345062017,0.00038874452002346516
96.200001433,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0006020949076628312,-135.3935546875,-0.006138338707387447,-0.0012284645345062017,0.00038874452002346516
96.200001433,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0006020949076628312,-135.3935546875,-0.006138338707387447,-0.0012284645345062017,0.00038874452002346516
96.250001434,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0007596749856020324,-135.3935546875,-0.0005995992105454206,-0.002771698636934161,0.0017908215522766113
96.250001434,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0007596749856020324,-135.3935546875,-0.0005995992105454206,-0.002771698636934161,0.0017908215522766113
96.250001434,-704.3505859375,-3593.20458984375,364.2859191894531,-0.0007596749856020324,-135.3935546875,-0.0005995992105454206,-0.002771698636934161,0.0017908215522766113
96.300001434,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0007945368961372878,-135.39393615722656,-0.001126844435930252,-0.0015744639094918966,0.0011100261472165585
96.300001434,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0007945368961372878,-135.39393615722656,-0.001126844435930252,-0.0015744639094918966,0.0011100261472165585
96.300001434,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0007945368961372878,-135.39393615722656,-0.001126844435930252,-0.0015744639094918966,0.0011100261472165585
96.350001435,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011368182222213363,-135.39393615722656,-0.0012175028678029776,-0.000519892550073564,-1.2645141396205872e-05
96.350001435,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011368182222213363,-135.39393615722656,-0.0012175028678029776,-0.000519892550073564,-1.2645141396205872e-05
96.350001435,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011368182222213363,-135.39393615722656,-0.0012175028678029776,-0.000519892550073564,-1.2645141396205872e-05
96.350001435,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011874683659698348,-135.39393615722656,-0.0006679844809696078,0.0019001460168510675,-0.0005217849975451827
96.400001436,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011874683659698348,-135.39393615722656,-0.0006679844809696078,0.0019001460168510675,-0.0005217849975451827
96.400001436,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011874683659698348,-135.39393615722656,-0.0006679844809696078,0.0019001460168510675,-0.0005217849975451827
96.450001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0010476179741090164,-135.39393615722656,-0.0011982612777501345,-0.0021074749529361725,0.0021171390544623137
96.450001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0010476179741090164,-135.39393615722656,-0.0011982612777501345,-0.0021074749529361725,0.0021171390544623137
96.450001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0010476179741090164,-135.39393615722656,-0.0011982612777501345,-0.0021074749529361725,0.0021171390544623137
96.500001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00030747478012926877,-135.39393615722656,-0.0008670854731462896,0.002117641270160675,-0.0032149164471775293
96.500001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00030747478012926877,-135.39393615722656,-0.0008670854731462896,0.002117641270160675,-0.0032149164471775293
96.500001437,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00030747478012926877,-135.39393615722656,-0.0008670854731462896,0.002117641270160675,-0.0032149164471775293
96.550001438,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00042970180220436305,-135.39393615722656,-0.0008839758229441941,-0.0004178844392299652,0.0004598379018716514
96.550001438,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00042970180220436305,-135.39393615722656,-0.0008839758229441941,-0.0004178844392299652,0.0004598379018716514
96.550001438,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00042970180220436305,-135.39393615722656,-0.0008839758229441941,-0.0004178844392299652,0.0004598379018716514
96.600001439,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0003693052813105169,-135.39393615722656,-0.0010632550111040473,-0.0006687917048111558,0.0014295964501798153
96.600001439,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0003693052813105169,-135.39393615722656,-0.0010632550111040473,-0.0006687917048111558,0.0014295964501798153
96.600001439,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0003693052813105169,-135.39393615722656,-0.0010632550111040473,-0.0006687917048111558,0.0014295964501798153
96.65000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0002325745601865492,-135.39419555664062,-0.0011125237215310335,-6.857066182419658e-05,5.4433945479104295e-05
96.65000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0002325745601865492,-135.39419555664062,-0.0011125237215310335,-6.857066182419658e-05,5.4433945479104295e-05
96.65000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0002325745601865492,-135.39419555664062,-0.0011125237215310335,-6.857066182419658e-05,5.4433945479104295e-05
96.70000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006511686369776726,-135.3942108154297,-0.0005342571530491114,0.001428213668987155,-0.0013288854388520122
96.70000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006511686369776726,-135.3942108154297,-0.0005342571530491114,0.001428213668987155,-0.0013288854388520122
96.70000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006511686369776726,-135.3942108154297,-0.0005342571530491114,0.001428213668987155,-0.0013288854388520122
96.70000144,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0008201811106118839,-135.3942108154297,-0.0005461983382701874,3.409535565879196e-05,5.8147270465269685e-05
96.750001441,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0008201811106118839,-135.3942108154297,-0.0005461983382701874,3.409535565879196e-05,5.8147270465269685e-05
96.750001441,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0008201811106118839,-135.3942108154297,-0.0005461983382701874,3.409535565879196e-05,5.8147270465269685e-05
96.800001442,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006914863406564109,-135.3942108154297,-0.0006773893255740404,-0.00043719186214730144,0.00040877755964174867
96.800001442,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006914863406564109,-135.3942108154297,-0.0006773893255740404,-0.00043719186214730144,0.00040877755964174867
96.800001442,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0006914863406564109,-135.3942108154297,-0.0006773893255740404,-0.00043719186214730144,0.00040877755964174867
96.800001442,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011068837338825688,-135.3942108154297,-0.0005716814775951207,0.0001907512341858819,1.0904695955105126e-05
96.850001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011068837338825688,-135.3942108154297,-0.0005716814775951207,0.0001907512341858819,1.0904695955105126e-05
96.850001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0011068837338825688,-135.3942108154297,-0.0005716814775951207,0.0001907512341858819,1.0904695955105126e-05
96.900001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-7.240371178340865e-05,-135.39434814453125,-0.0007644742145203054,-0.0006102152401581407,-2.8103604563511908e-05
96.900001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-7.240371178340865e-05,-135.39434814453125,-0.0007644742145203054,-0.0006102152401581407,-2.8103604563511908e-05
96.900001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-7.240371178340865e-05,-135.39434814453125,-0.0007644742145203054,-0.0006102152401581407,-2.8103604563511908e-05
96.900001443,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00012424776286934502,-135.39437866210938,-0.0008480756659992039,0.0006381322164088488,-0.0011596620315685868
96.950001444,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00012424776286934502,-135.39437866210938,-0.0008480756659992039,0.0006381322164088488,-0.0011596620315685868
96.950001444,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00012424776286934502,-135.39437866210938,-0.0008480756659992039,0.0006381322164088488,-0.0011596620315685868
97.000001445,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00036519216791930376,-135.39437866210938,-0.0008836323395371437,-0.0005965117597952485,0.0012946457136422396
97.000001445,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00036519216791930376,-135.39437866210938,-0.0008836323395371437,-0.0005965117597952485,0.0012946457136422396
97.000001445,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.00036519216791930376,-135.39437866210938,-0.0008836323395371437,-0.0005965117597952485,0.0012946457136422396
97.050001446,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0005048680668551242,-135.39437866210938,-0.0007849247776903212,-9.039939322974533e-05,0.00016348065400961787
97.050001446,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0005048680668551242,-135.39437866210938,-0.0007849247776903212,-9.039939322974533e-05,0.00016348065400961787
97.050001446,-704.3505249023438,-3593.20458984375,364.2859191894531,-0.0005048680668551242,-135.39437866210938,-0.0007849247776903212,-9.039939322974533e-05,0.00016348065400961787
97.100001446,-704.3512573242188,-3593.203125,364.2858581542969,-0.056358923233347014,-135.39242553710938,-0.29093435406684875,-0.5710989832878113,-0.5467798113822937
97.100001446,-704.3512573242188,-3593.203125,364.2858581542969,-0.056358923233347014,-135.39242553710938,-0.29093435406684875,-0.5710989832878113,-0.5467798113822937
97.100001446,-704.3512573242188,-3593.203125,364.2858581542969,-0.056358923233347014,-135.39242553710938,-0.29093435406684875,-0.5710989832878113,-0.5467798113822937
97.150001447,-704.3524169921875,-3593.199951171875,364.2857360839844,-0.1057928737718612,-135.34329223632812,1.2201517820358276,0.13101108372211456,-1.0801728963851929
97.150001447,-704.3524169921875,-3593.199951171875,364.2857360839844,-0.1057928737718612,-135.34329223632812,1.2201517820358276,0.13101108372211456,-1.0801728963851929
